State Code,District Code,Sub District Code,Town-Village Code,city_or_town_name,source
28,544,4871,586202,Bowluvada (CT),Census 2011 urban-name heuristic
28,544,4871,802949,Anakapalle (M),Census 2011 urban-name heuristic
28,544,4872,586233,Chodavaram (CT),Census 2011 urban-name heuristic
28,544,4879,586424,Yelamanchili (CT),Census 2011 urban-name heuristic
28,544,4880,586455,Nakkapalle (CT),Census 2011 urban-name heuristic
28,544,4881,586474,Payakaraopeta (CT),Census 2011 urban-name heuristic
28,545,0,802952,Rajahmundry (M Corp. + OG),Census 2011 urban-name heuristic
28,545,0,802955,Kakinada (M Corp. + OG),Census 2011 urban-name heuristic
28,545,4890,802950,Tuni (M),Census 2011 urban-name heuristic
28,545,4892,587055,Arempudi (CT),Census 2011 urban-name heuristic
28,545,4895,587205,Rampachodavaram (CT),Census 2011 urban-name heuristic
28,545,4903,802951,Peddapuram (M),Census 2011 urban-name heuristic
28,545,4906,802952,Rajahmundry (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,545,4906,802952,Rajahmundry (M Corp.),Census 2011 urban-name heuristic
28,545,4907,587397,Katheru (CT),Census 2011 urban-name heuristic
28,545,4907,587398,Morampudi (CT),Census 2011 urban-name heuristic
28,545,4907,587399,Hukumpeta (CT),Census 2011 urban-name heuristic
28,545,4907,587400,Dowleswaram (CT),Census 2011 urban-name heuristic
28,545,4907,587401,Bommuru  (OG),Census 2011 urban-name heuristic
28,545,4907,587402,Rajahmundry  NMA  (OG),Census 2011 urban-name heuristic
28,545,4907,802952,Rajahmundry (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,545,4910,802953,Samalkot (M),Census 2011 urban-name heuristic
28,545,4911,587477,Kumarapuram (OG),Census 2011 urban-name heuristic
28,545,4911,802954,Pithapuram (M),Census 2011 urban-name heuristic
28,545,4913,587502,Ramanayyapeta (CT),Census 2011 urban-name heuristic
28,545,4913,587503,Suryaraopeta (CT),Census 2011 urban-name heuristic
28,545,4913,587504,Chidiga (CT),Census 2011 urban-name heuristic
28,545,4913,587505,Sarpavaram (OG),Census 2011 urban-name heuristic
28,545,4913,587506,Ganganapalle (OG),Census 2011 urban-name heuristic
28,545,4913,587507,Turangi  (OG),Census 2011 urban-name heuristic
28,545,4913,587508,Vakalapudi  (OG),Census 2011 urban-name heuristic
28,545,4913,802955,Kakinada (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,545,4914,802955,Kakinada (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,545,4914,802955,Kakinada (M Corp.),Census 2011 urban-name heuristic
28,545,4920,587583,Maredubaka (OG) (Part),Census 2011 urban-name heuristic
28,545,4920,802956,Mandapeta (M),Census 2011 urban-name heuristic
28,545,4924,802957,Ramachandrapuram (M),Census 2011 urban-name heuristic
28,545,4941,587890,Bandarulanka (CT),Census 2011 urban-name heuristic
28,545,4941,802958,Amalapuram (M),Census 2011 urban-name heuristic
28,546,4955,588238,Dwarakatirumala (CT),Census 2011 urban-name heuristic
28,546,4958,802959,Kovvur (M),Census 2011 urban-name heuristic
28,546,4960,802960,Nidadavole (M),Census 2011 urban-name heuristic
28,546,4961,588329,Kunchanapalle (OG) (Part),Census 2011 urban-name heuristic
28,546,4961,802961,Tadepalligudem (M),Census 2011 urban-name heuristic
28,546,4966,588420,Eluru (R) (OG) (Part),Census 2011 urban-name heuristic
28,546,4966,588421,Komadavolu (OG) (Part),Census 2011 urban-name heuristic
28,546,4966,588436,Sanivarapupeta (CT),Census 2011 urban-name heuristic
28,546,4966,588437,Satrampadu (CT),Census 2011 urban-name heuristic
28,546,4966,588438,Gavaravaram (CT),Census 2011 urban-name heuristic
28,546,4966,588439,Tangellamudi (CT),Census 2011 urban-name heuristic
28,546,4966,802962,Eluru (M Corp. + OG),Census 2011 urban-name heuristic
28,546,4966,802962,Eluru (M Corp.),Census 2011 urban-name heuristic
28,546,4972,588546,Mandapaka (OG) (Part),Census 2011 urban-name heuristic
28,546,4972,802963,Tanuku (M),Census 2011 urban-name heuristic
28,546,4984,588729,Chinamiram (OG) (Part),Census 2011 urban-name heuristic
28,546,4984,588730,Rayalam (R) (OG) (Part),Census 2011 urban-name heuristic
28,546,4984,802964,Bhimavaram (M),Census 2011 urban-name heuristic
28,546,4987,802965,Narasapur (M),Census 2011 urban-name heuristic
28,546,4988,588790,Ullamparru  (OG),Census 2011 urban-name heuristic
28,546,4988,588791,Poolapalle  (OG),Census 2011 urban-name heuristic
28,546,4988,588792,Palacole (R)  (OG),Census 2011 urban-name heuristic
28,546,4988,802966,Palacole (M),Census 2011 urban-name heuristic
28,547,0,802969,Vijayawada (M Corp. + OG),Census 2011 urban-name heuristic
28,547,4991,802967,Jaggaiahpet (M),Census 2011 urban-name heuristic
28,547,4997,588980,Nadim Tiruvuru (CT),Census 2011 urban-name heuristic
28,547,5003,589060,Tukkuluru (M),Census 2011 urban-name heuristic
28,547,5003,802968,Nuzvid (M),Census 2011 urban-name heuristic
28,547,5009,589205,Kondapalle (CT),Census 2011 urban-name heuristic
28,547,5009,589206,Ibrahimpatnam (CT),Census 2011 urban-name heuristic
28,547,5009,589207,Guntupalle (CT),Census 2011 urban-name heuristic
28,547,5010,802969,Vijayawada (M Corp.) (Part),Census 2011 urban-name heuristic
28,547,5011,589215,Ramavarappadu (CT),Census 2011 urban-name heuristic
28,547,5011,589216,Prasadampadu (CT),Census 2011 urban-name heuristic
28,547,5011,589217,Gollapudi (OG),Census 2011 urban-name heuristic
28,547,5011,589218,Jakkampudi (OG),Census 2011 urban-name heuristic
28,547,5011,589219,Ambapuram (OG),Census 2011 urban-name heuristic
28,547,5011,589220,Phiryadi Nainavaram (OG),Census 2011 urban-name heuristic
28,547,5011,589221,Pathapadu (OG),Census 2011 urban-name heuristic
28,547,5011,589222,Nunna (OG),Census 2011 urban-name heuristic
28,547,5011,589223,Enikepadu (OG),Census 2011 urban-name heuristic
28,547,5011,589224,Nidamanuru (OG),Census 2011 urban-name heuristic
28,547,5011,589225,Done Atkuru (OG),Census 2011 urban-name heuristic
28,547,5011,802969,Vijayawada (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,547,5011,802969,Vijayawada (M Corp.) (Part),Census 2011 urban-name heuristic
28,547,5021,802970,Gudivada (M),Census 2011 urban-name heuristic
28,547,5023,589503,Kankipadu (CT),Census 2011 urban-name heuristic
28,547,5024,589508,Kanuru (CT),Census 2011 urban-name heuristic
28,547,5024,589509,Poranki (CT),Census 2011 urban-name heuristic
28,547,5024,589510,Tadigadapa (CT),Census 2011 urban-name heuristic
28,547,5024,589511,Yenamalakuduru (CT),Census 2011 urban-name heuristic
28,547,5024,589512,Ganguru (OG),Census 2011 urban-name heuristic
28,547,5024,589513,Penamaluru (OG),Census 2011 urban-name heuristic
28,547,5024,802969,Vijayawada (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,547,5030,802971,Pedana (M),Census 2011 urban-name heuristic
28,547,5034,802972,Machilipatnam (M),Census 2011 urban-name heuristic
28,548,5040,802973,Macherla (M),Census 2011 urban-name heuristic
28,548,5047,802974,Piduguralla (NP),Census 2011 urban-name heuristic
28,548,5054,589981,Vaddeswaram (CT),Census 2011 urban-name heuristic
28,548,5054,589982,Undavalli (OG),Census 2011 urban-name heuristic
28,548,5054,802975,Tadepalle (M),Census 2011 urban-name heuristic
28,548,5055,589992,Navuluru (OG),Census 2011 urban-name heuristic
28,548,5055,589993,Atmakur (OG),Census 2011 urban-name heuristic
28,548,5055,802976,Mangalagiri (M),Census 2011 urban-name heuristic
28,548,5058,802977,Sattenapalle (M),Census 2011 urban-name heuristic
28,548,5062,590081,Brahmanapalle (OG) (Part),Census 2011 urban-name heuristic
28,548,5062,802978,Vinukonda (M),Census 2011 urban-name heuristic
28,548,5067,590154,Narasaraopet (R) (OG) (Part),Census 2011 urban-name heuristic
28,548,5067,590155,Lingamguntla Agraharam (OG) (Part),Census 2011 urban-name heuristic
28,548,5067,802979,Narasaraopet (M),Census 2011 urban-name heuristic
28,548,5070,802980,Chilakaluripet (M),Census 2011 urban-name heuristic
28,548,5074,590239,Peda Palakaluru (OG) (Part),Census 2011 urban-name heuristic
28,548,5074,590241,Gorantla (OG) (Part),Census 2011 urban-name heuristic
28,548,5074,802981,Guntur (M Corp. + OG),Census 2011 urban-name heuristic
28,548,5074,802981,Guntur (M Corp.),Census 2011 urban-name heuristic
28,548,5078,802982,Tenali (M),Census 2011 urban-name heuristic
28,548,5084,802983,Ponnur (M),Census 2011 urban-name heuristic
28,548,5093,802984,Bapatla (M),Census 2011 urban-name heuristic
28,548,5096,802985,Repalle (M),Census 2011 urban-name heuristic
28,549,5115,802986,Markapur (M),Census 2011 urban-name heuristic
28,549,5117,590896,Cumbum (CT),Census 2011 urban-name heuristic
28,549,5120,590988,Podili (CT),Census 2011 urban-name heuristic
28,549,5123,591016,Ipurupalem (OG) (Part),Census 2011 urban-name heuristic
28,549,5123,591018,Chirala (CT),Census 2011 urban-name heuristic
28,549,5123,802987,Chirala (M),Census 2011 urban-name heuristic
28,549,5124,591021,Kothapeta (OG) (Part),Census 2011 urban-name heuristic
28,549,5124,591023,Vetapalem (CT),Census 2011 urban-name heuristic
28,549,5133,591202,Giddaluru (CT),Census 2011 urban-name heuristic
28,549,5136,591289,Kanigiri (U) (CT),Census 2011 urban-name heuristic
28,549,5138,591317,Pernametta (OG) (Part),Census 2011 urban-name heuristic
28,549,5139,802988,Ongole (M),Census 2011 urban-name heuristic
28,549,5146,591504,Pamur (CT),Census 2011 urban-name heuristic
28,549,5148,802989,Kandukur (M),Census 2011 urban-name heuristic
28,549,5149,591552,Mulaguntapadu (CT),Census 2011 urban-name heuristic
28,549,5149,591553,Singarayakonda (RS) (CT),Census 2011 urban-name heuristic
28,550,5158,591711,Maddurupadu (OG) (Part),Census 2011 urban-name heuristic
28,550,5158,591720,Musunuru (OG) (Part),Census 2011 urban-name heuristic
28,550,5158,802990,Kavali (M),Census 2011 urban-name heuristic
28,550,5177,592097,Allipuram (OG) (Part),Census 2011 urban-name heuristic
28,550,5177,592100,Chintareddypalem (OG) (Part),Census 2011 urban-name heuristic
28,550,5177,592101,Gundlapalem (OG) (Part),Census 2011 urban-name heuristic
28,550,5177,592105,Buja Buja Nellore (CT),Census 2011 urban-name heuristic
28,550,5177,592106,Nellore (Bit.1) (OG),Census 2011 urban-name heuristic
28,550,5177,592107,Kallurpalle (OG),Census 2011 urban-name heuristic
28,550,5177,592108,Visavaviletipadu (OG),Census 2011 urban-name heuristic
28,550,5177,802991,Nellore (M Corp. + OG),Census 2011 urban-name heuristic
28,550,5177,802991,Nellore (M Corp.),Census 2011 urban-name heuristic
28,550,5184,592212,Chennur-II (OG) (Part),Census 2011 urban-name heuristic
28,550,5184,592213,Nellatur (OG) (Part),Census 2011 urban-name heuristic
28,550,5184,592230,Guduru (East) (OG),Census 2011 urban-name heuristic
28,550,5184,592231,Guduru  (west) (OG),Census 2011 urban-name heuristic
28,550,5187,592348,Somasanigunta (OG) (Part),Census 2011 urban-name heuristic
28,550,5187,802993,Venkatagiri (M),Census 2011 urban-name heuristic
28,550,5190,592487,Chillakuru (OG) (Part),Census 2011 urban-name heuristic
28,550,5194,592649,Vinnamala (CT),Census 2011 urban-name heuristic
28,550,5194,592650,L.A.Sagaram (CT),Census 2011 urban-name heuristic
28,550,5197,592765,Yerrabalem (CT),Census 2011 urban-name heuristic
28,550,5197,592766,Sulluru (Sullurpeta) (CT),Census 2011 urban-name heuristic
28,550,5198,592791,Tada Khandrika (CT),Census 2011 urban-name heuristic
28,551,0,802994,Badvel (M),Census 2011 urban-name heuristic
28,551,0,802998,Kadapa (M Corp. + OG),Census 2011 urban-name heuristic
28,551,5200,592856,Veparala (CT),Census 2011 urban-name heuristic
28,551,5200,592857,Dommara Nandyala (CT),Census 2011 urban-name heuristic
28,551,5210,802994,Badvel (M) (Part),Census 2011 urban-name heuristic
28,551,5211,802994,Badvel (M) (Part),Census 2011 urban-name heuristic
28,551,5214,593134,Gopavaram (CT),Census 2011 urban-name heuristic
28,551,5214,593135,Modameedipalle (CT),Census 2011 urban-name heuristic
28,551,5214,593136,Rameswaram (CT),Census 2011 urban-name heuristic
28,551,5214,593137,Bollavaram (R ) (OG),Census 2011 urban-name heuristic
28,551,5214,802995,Proddatur (M),Census 2011 urban-name heuristic
28,551,5215,593157,Moragudi (CT),Census 2011 urban-name heuristic
28,551,5215,802996,Jammalamadugu (NP),Census 2011 urban-name heuristic
28,551,5216,593180,Muddanur (CT),Census 2011 urban-name heuristic
28,551,5219,802997,Pulivendla (M),Census 2011 urban-name heuristic
28,551,5223,593289,Yerraguntla (CT),Census 2011 urban-name heuristic
28,551,5226,593342,Ramanapalle (OG) (Part),Census 2011 urban-name heuristic
28,551,5226,802998,Kadapa (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,551,5230,802998,Kadapa (M Corp.) (Part),Census 2011 urban-name heuristic
28,551,5231,593415,C.K.Dinne (OG) (Part),Census 2011 urban-name heuristic
28,551,5231,593417,Boggalapalle (OG) (Part),Census 2011 urban-name heuristic
28,551,5231,802998,Kadapa (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,551,5231,802998,Kadapa (M Corp.) (Part),Census 2011 urban-name heuristic
28,551,5239,593543,Chennamukkapalle (CT),Census 2011 urban-name heuristic
28,551,5239,802999,Rayachoti (M),Census 2011 urban-name heuristic
28,551,5243,593597,Nagireddipalle (CT),Census 2011 urban-name heuristic
28,551,5246,593655,Rajampet (R) (OG) (Part),Census 2011 urban-name heuristic
28,551,5246,803000,Rajampet (NP + OG),Census 2011 urban-name heuristic
28,551,5246,803000,Rajampet (NP),Census 2011 urban-name heuristic
28,551,5248,593708,Mangampeta (CT),Census 2011 urban-name heuristic
28,552,0,803002,Kurnool (M Corp. + OG),Census 2011 urban-name heuristic
28,552,5254,803001,Yemmiganur (M),Census 2011 urban-name heuristic
28,552,5258,593887,Laxmipuram (OG) (Part),Census 2011 urban-name heuristic
28,552,5258,593901,Peddapadu (OG),Census 2011 urban-name heuristic
28,552,5258,593902,Pandipadu (OG),Census 2011 urban-name heuristic
28,552,5258,803002,Kurnool (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,552,5259,593915,Rudravaram (OG) (Part),Census 2011 urban-name heuristic
28,552,5259,593921,Mamidalapadu (CT),Census 2011 urban-name heuristic
28,552,5259,593922,B. Thandrapadu (OG),Census 2011 urban-name heuristic
28,552,5259,593923,Dinnadevarapadu (OG),Census 2011 urban-name heuristic
28,552,5259,593924,Pasupula (OG),Census 2011 urban-name heuristic
28,552,5259,803002,Kurnool (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,552,5259,803002,Kurnool (M Corp.) (Part),Census 2011 urban-name heuristic
28,552,5271,594101,Mandagiri (OG),Census 2011 urban-name heuristic
28,552,5271,594102,Isvi (OG),Census 2011 urban-name heuristic
28,552,5271,594103,V.Kondapuram (OG),Census 2011 urban-name heuristic
28,552,5271,594104,Basapuram (OG),Census 2011 urban-name heuristic
28,552,5271,594105,Dhanapuram (OG),Census 2011 urban-name heuristic
28,552,5271,594106,Gonabavi (OG),Census 2011 urban-name heuristic
28,552,5271,803003,Adoni (M),Census 2011 urban-name heuristic
28,552,5279,594245,Bethamcherla (CT),Census 2011 urban-name heuristic
28,552,5284,594309,Udumalpuram (R) (OG) (Part),Census 2011 urban-name heuristic
28,552,5284,594317,Ayyalur (OG) (Part),Census 2011 urban-name heuristic
28,552,5284,594318,Moolasagaram (R) (OG),Census 2011 urban-name heuristic
28,552,5284,594319,Noonepalle (R) (OG),Census 2011 urban-name heuristic
28,552,5284,803004,Nandyal (M),Census 2011 urban-name heuristic
28,552,5288,594393,Banaganapalle (CT),Census 2011 urban-name heuristic
28,552,5288,594394,Banumukkala (CT),Census 2011 urban-name heuristic
28,552,5289,803005,Dhone (NP),Census 2011 urban-name heuristic
28,552,5295,594493,Ramapuram (CT),Census 2011 urban-name heuristic
28,552,5301,594601,Thummalamenta (CT),Census 2011 urban-name heuristic
28,553,0,803009,Anantapur (M Corp. + OG),Census 2011 urban-name heuristic
28,553,5305,803006,Rayadurg (M),Census 2011 urban-name heuristic
28,553,5309,803007,Guntakal (M),Census 2011 urban-name heuristic
28,553,5310,594760,Gooty (CT),Census 2011 urban-name heuristic
28,553,5313,803008,Tadpatri (M),Census 2011 urban-name heuristic
28,553,5317,594902,Uravakonda (CT),Census 2011 urban-name heuristic
28,553,5321,594956,Kalyandurg (CT),Census 2011 urban-name heuristic
28,553,5330,595096,Narayanapuram (CT),Census 2011 urban-name heuristic
28,553,5330,595097,Papampeta (CT),Census 2011 urban-name heuristic
28,553,5330,595098,Anantapur (CT),Census 2011 urban-name heuristic
28,553,5330,595099,Kakkalapalle (CT),Census 2011 urban-name heuristic
28,553,5330,803009,Anantapur (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,553,5330,803009,Anantapur (M Corp.),Census 2011 urban-name heuristic
28,553,5331,595101,Raptadu (OG) (Part),Census 2011 urban-name heuristic
28,553,5331,803009,Anantapur (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,553,5336,803010,Dharmavaram (M),Census 2011 urban-name heuristic
28,553,5343,803011,Kadiri (M),Census 2011 urban-name heuristic
28,553,5357,595452,Yenumalapalle (CT),Census 2011 urban-name heuristic
28,553,5363,595553,Somandepalle (CT),Census 2011 urban-name heuristic
28,553,5364,803012,Hindupur (M),Census 2011 urban-name heuristic
28,554,0,803014,Tirupati (M Corp. + OG),Census 2011 urban-name heuristic
28,554,5375,595719,Thummala Gunta (OG) (Part),Census 2011 urban-name heuristic
28,554,5375,595738,Cherlopalle (CT),Census 2011 urban-name heuristic
28,554,5375,595739,Perur (CT),Census 2011 urban-name heuristic
28,554,5375,595740,Avilala (CT),Census 2011 urban-name heuristic
28,554,5375,595741,Tiruchanur (CT),Census 2011 urban-name heuristic
28,554,5375,803014,Tirupati (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,554,5376,595773,Renigunta (CT),Census 2011 urban-name heuristic
28,554,5378,803013,Srikalahasti (M),Census 2011 urban-name heuristic
28,554,5383,596010,Tirumala (CT),Census 2011 urban-name heuristic
28,554,5383,596011,Tirupati (NMA) (CT),Census 2011 urban-name heuristic
28,554,5383,596012,Akkarampalle (CT),Census 2011 urban-name heuristic
28,554,5383,596013,Mangalam (CT),Census 2011 urban-name heuristic
28,554,5383,596014,Settipalle (OG),Census 2011 urban-name heuristic
28,554,5383,596015,Timminaidupalle  (OG),Census 2011 urban-name heuristic
28,554,5383,803014,Tirupati (M Corp. + OG) (Part),Census 2011 urban-name heuristic
28,554,5383,803014,Tirupati (M Corp.),Census 2011 urban-name heuristic
28,554,5386,596063,Pileru (CT),Census 2011 urban-name heuristic
28,554,5392,596131,Kollabaylu (OG) (Part),Census 2011 urban-name heuristic
28,554,5392,596132,Ponnetipalem (OG) (Part),Census 2011 urban-name heuristic
28,554,5392,596137,Madanapalle (R) (OG) (Part),Census 2011 urban-name heuristic
28,554,5392,596142,Basinikonda (OG) (Part),Census 2011 urban-name heuristic
28,554,5392,596145,Chippili (OG),Census 2011 urban-name heuristic
28,554,5392,596146,Venkappakota (OG),Census 2011 urban-name heuristic
28,554,5392,596147,Ankisettipalle (OG),Census 2011 urban-name heuristic
28,554,5392,596148,Pamaiahgaripalle (OG),Census 2011 urban-name heuristic
28,554,5392,596149,PappireddiPalle (OG),Census 2011 urban-name heuristic
28,554,5392,803015,Madanapalle (M),Census 2011 urban-name heuristic
28,554,5400,596289,Narayanavanam (CT),Census 2011 urban-name heuristic
28,554,5406,803016,Nagari (M),Census 2011 urban-name heuristic
28,554,5407,803017,Puttur (M),Census 2011 urban-name heuristic
28,554,5415,803018,Punganur (M),Census 2011 urban-name heuristic
28,554,5417,596593,Gangavaram (OG) (Part),Census 2011 urban-name heuristic
28,554,5421,596693,Tenabanda (OG) (Part),Census 2011 urban-name heuristic
28,554,5421,596706,Anupalle (OG) (Part),Census 2011 urban-name heuristic
28,554,5421,596725,Mangasamudram (CT),Census 2011 urban-name heuristic
28,554,5421,596726,Murakambattu (CT),Census 2011 urban-name heuristic
28,554,5421,596727,Doddipalle (OG),Census 2011 urban-name heuristic
28,554,5421,803019,Chittoor (M),Census 2011 urban-name heuristic
28,554,5422,596734,Moram (OG) (Part),Census 2011 urban-name heuristic
28,554,5422,803020,Palamaner (M),Census 2011 urban-name heuristic
28,554,5427,596973,Kuppam (CT),Census 2011 urban-name heuristic
29,555,5434,597300,Athni (OG) (Part),Census 2011 urban-name heuristic
29,555,5436,803029,Gokak Falls (NAC),Census 2011 urban-name heuristic
29,555,5438,597691,Goundawad (OG) (Part),Census 2011 urban-name heuristic
29,555,5438,597766,Shindoli (OG) (Part),Census 2011 urban-name heuristic
29,555,5438,597792,Kakati (CT),Census 2011 urban-name heuristic
29,555,5438,597793,Hindalgi (CT),Census 2011 urban-name heuristic
29,555,5438,597794,Kangrali (KH) (CT),Census 2011 urban-name heuristic
29,555,5438,597795,Kangrali (BK) (CT),Census 2011 urban-name heuristic
29,555,5438,597796,Sulebhavi (CT),Census 2011 urban-name heuristic
29,555,5438,597797,Sambra (CT),Census 2011 urban-name heuristic
29,555,5438,597798,Mutga (CT),Census 2011 urban-name heuristic
29,555,5438,597799,Benakanahalli (CT),Census 2011 urban-name heuristic
29,555,5438,597800,Peeranwadi (CT),Census 2011 urban-name heuristic
29,555,5438,597801,Machche (CT),Census 2011 urban-name heuristic
29,555,5438,597802,Yellur (CT),Census 2011 urban-name heuristic
29,555,5438,803033,Belgaum (M Corp. + OG),Census 2011 urban-name heuristic
29,555,5438,803033,Belgaum (M Corp.),Census 2011 urban-name heuristic
29,555,5438,803034,Belgaum Cantonment (CB),Census 2011 urban-name heuristic
29,555,5439,598021,Mouje Nandgad (CT),Census 2011 urban-name heuristic
29,555,5439,598022,Londa (CT),Census 2011 urban-name heuristic
29,555,5442,598376,Turanur (OG) (Part),Census 2011 urban-name heuristic
29,555,5442,598377,Kilabanur (OG) (Part),Census 2011 urban-name heuristic
29,556,5448,599026,Kamatgi (CT),Census 2011 urban-name heuristic
29,556,5448,599027,Aminagad (CT),Census 2011 urban-name heuristic
29,556,5448,599028,Gudur (CT),Census 2011 urban-name heuristic
29,558,5456,600120,Kamalnagar (CT),Census 2011 urban-name heuristic
29,558,5457,600255,Bag - E - Karanja (OG),Census 2011 urban-name heuristic
29,558,5457,600256,Aliabad (OG),Census 2011 urban-name heuristic
29,559,5459,600535,Hatti (CT),Census 2011 urban-name heuristic
29,559,5459,803065,Hatti Gold Mines(NAC),Census 2011 urban-name heuristic
29,559,5461,600884,Shaktinagar (CT),Census 2011 urban-name heuristic
29,560,5465,601485,Basapur(M),Census 2011 urban-name heuristic
29,560,5465,601490,Gudadur(M),Census 2011 urban-name heuristic
29,560,5465,601511,Rampur(M),Census 2011 urban-name heuristic
29,560,5466,601708,Waddarhatti (OG),Census 2011 urban-name heuristic
29,560,5467,601860,Munirabad Project Area (CT),Census 2011 urban-name heuristic
29,562,99999,803083,Hubli-Dharwad (M Corp.),Census 2011 urban-name heuristic
29,563,5478,602628,Kadwad (CT),Census 2011 urban-name heuristic
29,563,5478,602629,Chitakula (OG),Census 2011 urban-name heuristic
29,563,5480,602879,Ambikanagara (CT),Census 2011 urban-name heuristic
29,563,5482,603095,Tattilli (Mundgod) (CT),Census 2011 urban-name heuristic
29,563,5484,603404,Aversa (CT),Census 2011 urban-name heuristic
29,563,5484,603405,Bobruwada (CT),Census 2011 urban-name heuristic
29,563,5484,603406,Shirkuli (OG),Census 2011 urban-name heuristic
29,563,5484,603407,Tenkankeri (OG),Census 2011 urban-name heuristic
29,563,5484,603408,Laxmeshwar (OG),Census 2011 urban-name heuristic
29,563,5484,603409,Vandige (OG),Census 2011 urban-name heuristic
29,563,5485,603436,Holanagadde (OG) (Part),Census 2011 urban-name heuristic
29,563,5485,603452,Hegde (OG) (Part),Census 2011 urban-name heuristic
29,563,5485,603528,Kalbagh (OG),Census 2011 urban-name heuristic
29,563,5488,603877,Venkatapura (CT),Census 2011 urban-name heuristic
29,563,5488,603878,Jali (CT),Census 2011 urban-name heuristic
29,564,5491,604043,Neeralgi (M) Adur,Census 2011 urban-name heuristic
29,564,5491,604057,Basapur (M) Nidasangi,Census 2011 urban-name heuristic
29,564,5491,604078,Thimmapur (M) Nidasangi,Census 2011 urban-name heuristic
29,564,5491,604083,Shirmapur (M) Adur,Census 2011 urban-name heuristic
29,564,5491,604139,Channapur (M) Adur,Census 2011 urban-name heuristic
29,564,5491,604146,Lakamapur (M) Adur,Census 2011 urban-name heuristic
29,564,5491,604160,Basapur (M) Adur,Census 2011 urban-name heuristic
29,564,5491,604189,Yathinhalli (M) Tilavalli,Census 2011 urban-name heuristic
29,564,5495,604582,Kawalettu (CT),Census 2011 urban-name heuristic
29,564,5495,604583,Kodiyal (CT),Census 2011 urban-name heuristic
29,565,5500,803114,Bellary (M Corp.),Census 2011 urban-name heuristic
29,565,5501,605045,Donimalai Township (CT),Census 2011 urban-name heuristic
29,565,5501,605046,Vaddu (CT),Census 2011 urban-name heuristic
29,565,5501,605047,Kurekuppa (CT),Census 2011 urban-name heuristic
29,566,5505,605585,Medehalli (OG) (Part),Census 2011 urban-name heuristic
29,566,5505,605618,Matadakurubarahatti (CT),Census 2011 urban-name heuristic
29,566,5506,605820,Chikkajajur (CT),Census 2011 urban-name heuristic
29,567,5509,606288,Haralapura (CT),Census 2011 urban-name heuristic
29,567,5509,606289,Amaravathi (CT),Census 2011 urban-name heuristic
29,567,5509,606290,Guttur  (OG),Census 2011 urban-name heuristic
29,567,5512,803127,Davanagere (M Corp.),Census 2011 urban-name heuristic
29,569,5522,608758,Koteshwar (CT),Census 2011 urban-name heuristic
29,569,5523,608845,Varamballi (CT),Census 2011 urban-name heuristic
29,569,5523,608846,52 Heroor (CT),Census 2011 urban-name heuristic
29,569,5523,608847,Tonse East (CT),Census 2011 urban-name heuristic
29,569,5523,608848,Tenkanidyoor (CT),Census 2011 urban-name heuristic
29,569,5523,608849,Korangrapady (CT),Census 2011 urban-name heuristic
29,569,5523,608850,Badagabettu (No.80) (CT),Census 2011 urban-name heuristic
29,569,5523,608851,Alevoor (CT),Census 2011 urban-name heuristic
29,569,5523,608852,Udyavara (CT),Census 2011 urban-name heuristic
29,569,5523,608853,Manipura (CT),Census 2011 urban-name heuristic
29,569,5523,608854,Yenagudde (CT),Census 2011 urban-name heuristic
29,569,5523,608855,Moodabettu (CT),Census 2011 urban-name heuristic
29,569,5523,608856,Mallar (CT),Census 2011 urban-name heuristic
29,569,5523,608857,Bada (CT),Census 2011 urban-name heuristic
29,569,5523,608858,Nadsal (CT),Census 2011 urban-name heuristic
29,569,5523,608859,Kelarkalabettu (OG),Census 2011 urban-name heuristic
29,569,5523,608860,Moodanidambur (OG),Census 2011 urban-name heuristic
29,569,5523,608861,Ambalpady (OG),Census 2011 urban-name heuristic
29,569,5523,608862,Kidiyoor (OG),Census 2011 urban-name heuristic
29,569,5523,608863,Kadekar (OG),Census 2011 urban-name heuristic
29,569,5523,608864,Kuthpady  (OG),Census 2011 urban-name heuristic
29,569,5524,608914,Sanoor (CT),Census 2011 urban-name heuristic
29,570,5531,803151,Kudremukh (NAC),Census 2011 urban-name heuristic
29,571,5532,610265,Huliyar (CT),Census 2011 urban-name heuristic
29,571,5540,612434,Adityapatna (CT),Census 2011 urban-name heuristic
29,572,5542,612822,Kodigehalli (OG) (Part),Census 2011 urban-name heuristic
29,572,5542,612948,Kadigenahalli (CT),Census 2011 urban-name heuristic
29,572,5542,612949,Hunasamaranahalli (CT),Census 2011 urban-name heuristic
29,572,5542,612950,Chikkabanavara (CT),Census 2011 urban-name heuristic
